time,ax,ay,az,floor
25.48,0.005,0.0002264,-7.17E-05,16
25.49,0.005,0.0002246,-6.72E-05,16
25.5,0.005,0.0002228,-6.27E-05,16
25.51,0.005,0.0002209,-5.83E-05,16
25.52,0.005,0.0002189,-5.39E-05,16
25.53,0.004,0.0002169,-4.96E-05,16
25.54,0.004,0.0002148,-4.53E-05,16
25.55,0.004,0.0002127,-4.10E-05,16
25.56,0.004,0.0002105,-3.68E-05,16
25.57,0.004,0.0002083,-3.27E-05,16
25.58,0.004,0.000206,-2.86E-05,16
25.59,0.004,0.0002037,-2.46E-05,16
25.6,0.003,0.0002013,-2.07E-05,16
25.61,0.003,0.0001989,-1.69E-05,16
25.62,0.003,0.0001964,-1.31E-05,16
25.63,0.003,0.0001938,-9.42E-06,16
25.64,0.003,0.0001912,-5.82E-06,16
25.65,0.003,0.0001886,-2.31E-06,16
25.66,0.003,0.0001859,1.11E-06,16
25.67,0.003,0.0001832,4.43E-06,16
25.68,0.003,0.0001804,7.65E-06,16
25.69,0.003,0.0001776,1.08E-05,16
25.7,0.003,0.0001747,1.38E-05,16
25.71,0.003,0.0001718,1.67E-05,16
25.72,0.003,0.0001688,1.95E-05,16
25.73,0.003,0.0001658,2.22E-05,16
25.74,0.002,0.0001627,2.47E-05,16
25.75,0.003,0.0001596,2.72E-05,16
25.76,0.003,0.0001565,2.95E-05,16
25.77,0.003,0.0001533,3.16E-05,16
25.78,0.003,0.0001501,3.37E-05,16
25.79,0.003,0.0001469,3.56E-05,16
25.8,0.003,0.0001436,3.74E-05,16
25.81,0.003,0.0001403,3.90E-05,16
25.82,0.003,0.0001369,4.05E-05,16
25.83,0.003,0.0001335,4.18E-05,16
25.84,0.003,0.0001301,4.30E-05,16
25.85,0.003,0.0001267,4.40E-05,16
25.86,0.003,0.0001232,4.48E-05,16
25.87,0.003,0.0001197,4.55E-05,16
25.88,0.003,0.0001162,4.60E-05,16
25.89,0.004,0.0001127,4.63E-05,16
25.9,0.004,0.0001091,4.64E-05,16
25.91,0.004,0.0001055,4.64E-05,16
25.92,0.004,0.0001019,4.61E-05,16
25.93,0.004,9.83E-05,4.57E-05,16
25.94,0.004,9.47E-05,4.50E-05,16
25.95,0.005,9.11E-05,4.41E-05,16
25.96,0.005,8.75E-05,4.30E-05,16
25.97,0.005,8.38E-05,4.17E-05,16
25.98,0.005,8.01E-05,4.02E-05,16
25.99,0.006,7.65E-05,3.84E-05,16
26,0.006,7.28E-05,3.64E-05,16
26.01,0.006,6.91E-05,3.42E-05,16
26.02,0.006,6.55E-05,3.17E-05,16
26.03,0.007,6.18E-05,2.89E-05,16
26.04,0.007,5.81E-05,2.60E-05,16
26.05,0.007,5.45E-05,2.27E-05,16
26.06,0.007,5.08E-05,1.92E-05,16
26.07,0.008,4.72E-05,1.54E-05,16
26.08,0.008,4.35E-05,1.14E-05,16
26.09,0.008,3.99E-05,7.11E-06,16
26.1,0.008,3.63E-05,2.54E-06,16
26.11,0.009,3.27E-05,-2.30E-06,16
26.12,0.009,2.91E-05,-7.40E-06,16
26.13,0.009,2.56E-05,-1.28E-05,16
26.14,0.01,2.21E-05,-1.84E-05,16
26.15,0.01,1.85E-05,-2.44E-05,16
26.16,0.01,1.51E-05,-3.05E-05,16
26.17,0.011,1.16E-05,-3.70E-05,16
26.18,0.011,8.15E-06,-4.37E-05,16
26.19,0.011,4.75E-06,-5.07E-05,16
26.2,0.012,1.38E-06,-5.80E-05,16
26.21,0.012,-1.96E-06,-6.55E-05,16
26.22,0.012,-5.25E-06,-7.32E-05,16
26.23,0.013,-8.51E-06,-8.12E-05,16
26.24,0.013,-1.17E-05,-8.95E-05,16
26.25,0.013,-1.49E-05,-9.80E-05,16
26.26,0.013,-1.81E-05,-0.0001067,16
26.27,0.014,-2.11E-05,-0.0001156,16
26.28,0.014,-2.42E-05,-0.0001248,16
26.29,0.014,-2.72E-05,-0.0001341,16
26.3,0.015,-3.01E-05,-0.0001436,16
26.31,0.015,-3.30E-05,-0.0001534,16
26.32,0.015,-3.58E-05,-0.0001633,16
26.33,0.016,-3.86E-05,-0.0001734,16
26.34,0.016,-4.13E-05,-0.0001836,16
26.35,0.016,-4.40E-05,-0.000194,16
26.36,0.016,-4.66E-05,-0.0002045,16
26.37,0.017,-4.91E-05,-0.0002151,16
26.38,0.017,-5.16E-05,-0.0002258,16
26.39,0.017,-5.40E-05,-0.0002366,16
26.4,0.017,-5.63E-05,-0.0002475,16
26.41,0.018,-5.86E-05,-0.0002584,16
26.42,0.018,-6.08E-05,-0.0002694,16
26.43,0.018,-6.29E-05,-0.0002804,16
26.44,0.018,-6.50E-05,-0.0002914,16
26.45,0.019,-6.70E-05,-0.0003024,16
26.46,0.019,-6.89E-05,-0.0003133,16
26.47,0.019,-7.07E-05,-0.0003243,16
26.48,0.019,-7.25E-05,-0.0003352,16
26.49,0.019,-7.42E-05,-0.000346,16
26.5,0.02,-7.58E-05,-0.0003568,16
26.51,0.02,-7.73E-05,-0.0003674,16
26.52,0.02,-7.88E-05,-0.000378,16
26.53,0.02,-8.02E-05,-0.0003884,16
26.54,0.02,-8.15E-05,-0.0003986,16
26.55,0.02,-8.28E-05,-0.0004088,16
26.56,0.02,-8.40E-05,-0.0004187,16
26.57,0.021,-8.51E-05,-0.0004284,16
26.58,0.021,-8.61E-05,-0.000438,16
26.59,0.021,-8.71E-05,-0.0004473,16
26.6,0.021,-8.80E-05,-0.0004564,16
26.61,0.021,-8.88E-05,-0.0004652,16
26.62,0.021,-8.95E-05,-0.0004738,16
26.63,0.021,-9.02E-05,-0.000482,16
26.64,0.021,-9.08E-05,-0.00049,16
26.65,0.021,-9.14E-05,-0.0004977,16
26.66,0.021,-9.19E-05,-0.001,16
26.67,0.021,-9.23E-05,-0.001,16
26.68,0.021,-9.27E-05,-0.001,16
26.69,0.021,-9.30E-05,-0.001,16
26.7,0.02,-9.33E-05,-0.001,16
26.71,0.02,-9.35E-05,-0.001,16
26.72,0.02,-9.36E-05,-0.001,16
26.73,0.02,-9.37E-05,-0.001,16
26.74,0.02,-9.38E-05,-0.001,16
26.75,0.02,-9.38E-05,-0.001,16
26.76,0.019,-9.38E-05,-0.001,16
26.77,0.019,-9.37E-05,-0.001,16
26.78,0.019,-9.35E-05,-0.001,16
26.79,0.019,-9.34E-05,-0.001,16
26.8,0.018,-9.32E-05,-0.001,16
26.81,0.018,-9.29E-05,-0.001,16
26.82,0.018,-9.26E-05,-0.001,16
26.83,0.017,-9.23E-05,-0.001,16
26.84,0.017,-9.20E-05,-0.001,16
26.85,0.017,-9.16E-05,-0.001,16
26.86,0.016,-9.12E-05,-0.001,16
26.87,0.016,-9.08E-05,-0.001,16
26.88,0.015,-9.03E-05,-0.001,16
26.89,0.015,-8.98E-05,-0.001,16
26.9,0.014,-8.93E-05,-0.001,16
26.91,0.014,-8.88E-05,-0.001,16
26.92,0.013,-8.83E-05,-0.001,16
26.93,0.013,-8.77E-05,-0.001,16
26.94,0.012,-8.71E-05,-0.001,16
26.95,0.012,-8.66E-05,-0.001,16
26.96,0.011,-8.60E-05,-0.001,16
26.97,0.01,-8.54E-05,-0.0004961,16
26.98,0.01,-8.47E-05,-0.0004865,16
26.99,0.009,-8.41E-05,-0.0004763,16
27,0.008,-8.35E-05,-0.0004654,16
27.01,0.008,-8.29E-05,-0.0004538,16
27.02,0.007,-8.22E-05,-0.0004417,16
27.03,0.006,-8.16E-05,-0.0004289,16
27.04,0.005,-8.10E-05,-0.0004155,16
27.05,0.005,-8.03E-05,-0.0004014,16
27.06,0.004,-7.97E-05,-0.0003868,16
27.07,0.003,-7.91E-05,-0.0003715,16
27.08,0.002,-7.85E-05,-0.0003556,16
27.09,0.001,-7.78E-05,-0.0003392,16
27.1,0.0004427,-7.73E-05,-0.0003221,16
27.11,-0.0004594,-7.67E-05,-0.0003044,16
27.12,-0.001,-7.61E-05,-0.0002862,16
27.13,-0.002,-7.56E-05,-0.0002674,16
27.14,-0.003,-7.50E-05,-0.0002481,16
27.15,-0.004,-7.45E-05,-0.0002282,16
27.16,-0.005,-7.41E-05,-0.0002077,16
27.17,-0.006,-7.36E-05,-0.0001868,16
27.18,-0.007,-7.32E-05,-0.0001653,16
27.19,-0.008,-7.28E-05,-0.0001433,16
27.2,-0.009,-7.24E-05,-0.0001209,16
27.21,-0.01,-7.21E-05,-9.80E-05,16
27.22,-0.011,-7.18E-05,-7.46E-05,16
27.23,-0.013,-7.15E-05,-5.07E-05,16
27.24,-0.014,-7.13E-05,-2.65E-05,16
27.25,-0.015,-7.11E-05,-1.80E-06,16
27.26,-0.016,-7.09E-05,2.33E-05,16
27.27,-0.017,-7.08E-05,4.87E-05,16
27.28,-0.018,-7.08E-05,7.46E-05,16
27.29,-0.019,-7.08E-05,0.0001008,16
27.3,-0.02,-7.08E-05,0.0001273,16
27.31,-0.022,-7.09E-05,0.0001541,16
27.32,-0.023,-7.11E-05,0.0001813,16
27.33,-0.024,-7.13E-05,0.0002087,16
27.34,-0.025,-7.15E-05,0.0002364,16
27.35,-0.026,-7.18E-05,0.0002644,16
27.36,-0.028,-7.22E-05,0.0002926,16
27.37,-0.029,-7.26E-05,0.000321,16
27.38,-0.03,-7.31E-05,0.0003496,16
27.39,-0.031,-7.36E-05,0.0003784,16
27.4,-0.032,-7.42E-05,0.0004074,16
27.41,-0.034,-7.49E-05,0.0004365,16
27.42,-0.035,-7.56E-05,0.0004658,16
27.43,-0.036,-7.63E-05,0.0004951,16
27.44,-0.037,-7.72E-05,0.001,16
27.45,-0.039,-7.81E-05,0.001,16
27.46,-0.04,-7.90E-05,0.001,16
27.47,-0.041,-8.01E-05,0.001,16
27.48,-0.042,-8.12E-05,0.001,16
27.49,-0.043,-8.23E-05,0.001,16
27.5,-0.045,-8.35E-05,0.001,16
27.51,-0.046,-8.48E-05,0.001,16
27.52,-0.047,-8.61E-05,0.001,16
27.53,-0.048,-8.75E-05,0.001,16
27.54,-0.05,-8.90E-05,0.001,16
27.55,-0.051,-9.05E-05,0.001,16
27.56,-0.052,-9.21E-05,0.001,16
27.57,-0.053,-9.37E-05,0.001,16
27.58,-0.054,-9.54E-05,0.001,16
27.59,-0.055,-9.72E-05,0.001,16
27.6,-0.057,-9.90E-05,0.001,16
27.61,-0.058,-0.0001009,0.001,16
27.62,-0.059,-0.0001028,0.001,16
27.63,-0.06,-0.0001048,0.001,16
27.64,-0.061,-0.0001068,0.001,16
27.65,-0.062,-0.0001089,0.001,16
27.66,-0.063,-0.0001111,0.001,16
27.67,-0.064,-0.0001133,0.001,16
27.68,-0.066,-0.0001155,0.001,16
27.69,-0.067,-0.0001179,0.001,16
27.7,-0.068,-0.0001202,0.001,16
27.71,-0.069,-0.0001226,0.001,16
27.72,-0.07,-0.0001251,0.001,16
27.73,-0.071,-0.0001276,0.001,16
27.74,-0.072,-0.0001302,0.001,16
27.75,-0.073,-0.0001328,0.001,16
27.76,-0.074,-0.0001355,0.001,16
27.77,-0.075,-0.0001382,0.001,16
27.78,-0.076,-0.0001409,0.001,16
27.79,-0.076,-0.0001438,0.001,16
27.8,-0.077,-0.0001466,0.002,16
27.81,-0.078,-0.0001495,0.002,16
27.82,-0.079,-0.0001524,0.002,16
27.83,-0.08,-0.0001554,0.002,16
27.84,-0.081,-0.0001584,0.002,16
27.85,-0.082,-0.0001615,0.002,16
27.86,-0.083,-0.0001646,0.002,16
27.87,-0.083,-0.0001677,0.002,16
27.88,-0.084,-0.0001709,0.002,16
27.89,-0.085,-0.0001741,0.002,16
27.9,-0.086,-0.0001773,0.002,16
27.91,-0.087,-0.0001806,0.002,16
27.92,-0.087,-0.0001839,0.002,16
27.93,-0.088,-0.0001872,0.002,16
27.94,-0.089,-0.0001906,0.002,16
27.95,-0.089,-0.0001939,0.002,16
27.96,-0.09,-0.0001974,0.002,16
27.97,-0.091,-0.0002008,0.002,16
27.98,-0.091,-0.0002043,0.002,16
27.99,-0.092,-0.0002077,0.002,16
28,-0.092,-0.0002112,0.002,16
28.01,-0.093,-0.0002148,0.002,16
28.02,-0.094,-0.0002183,0.002,16
28.03,-0.094,-0.0002219,0.002,16
28.04,-0.095,-0.0002254,0.002,16
28.05,-0.095,-0.000229,0.002,16
28.06,-0.096,-0.0002326,0.002,16
28.07,-0.096,-0.0002362,0.002,16
28.08,-0.096,-0.0002399,0.002,16
28.09,-0.097,-0.0002435,0.002,16
28.1,-0.097,-0.0002471,0.002,16
28.11,-0.098,-0.0002508,0.002,16
28.12,-0.098,-0.0002545,0.002,16
28.13,-0.098,-0.0002582,0.002,16
28.14,-0.098,-0.0002618,0.002,16
28.15,-0.099,-0.0002655,0.002,16
28.16,-0.099,-0.0002692,0.002,16
28.17,-0.099,-0.000273,0.002,16
28.18,-0.099,-0.0002767,0.002,16
28.19,-0.1,-0.0002804,0.002,16
28.2,-0.1,-0.0002842,0.002,16
28.21,-0.1,-0.0002879,0.002,16
28.22,-0.1,-0.0002917,0.002,16
28.23,-0.1,-0.0002955,0.002,16
28.24,-0.1,-0.0002993,0.002,16
28.25,-0.1,-0.0003031,0.002,16
28.26,-0.1,-0.000307,0.002,16
28.27,-0.1,-0.0003109,0.002,16
28.28,-0.1,-0.0003147,0.002,16
28.29,-0.1,-0.0003186,0.002,16
28.3,-0.1,-0.0003226,0.002,16
28.31,-0.1,-0.0003265,0.002,16
28.32,-0.1,-0.0003305,0.002,16
28.33,-0.1,-0.0003345,0.002,16
28.34,-0.1,-0.0003386,0.002,16
28.35,-0.099,-0.0003427,0.002,16
28.36,-0.099,-0.0003468,0.002,16
28.37,-0.099,-0.0003509,0.002,16
28.38,-0.099,-0.0003551,0.002,16
28.39,-0.098,-0.0003594,0.002,16
28.4,-0.098,-0.0003636,0.002,16
28.41,-0.098,-0.000368,0.002,16
28.42,-0.097,-0.0003723,0.002,16
28.43,-0.097,-0.0003767,0.002,16
28.44,-0.096,-0.0003812,0.002,16
28.45,-0.096,-0.0003856,0.002,16
28.46,-0.095,-0.0003902,0.002,16
28.47,-0.095,-0.0003948,0.002,16
28.48,-0.094,-0.0003994,0.002,16
28.49,-0.094,-0.0004041,0.002,16
28.5,-0.093,-0.0004088,0.002,16
28.51,-0.092,-0.0004136,0.002,16
28.52,-0.092,-0.0004184,0.002,16
28.53,-0.091,-0.0004232,0.002,16
28.54,-0.09,-0.0004282,0.002,16
28.55,-0.09,-0.0004331,0.002,16
28.56,-0.089,-0.0004381,0.002,16
28.57,-0.088,-0.0004432,0.002,16
28.58,-0.087,-0.0004482,0.002,16
28.59,-0.086,-0.0004534,0.002,16
28.6,-0.085,-0.0004585,0.001,16
28.61,-0.084,-0.0004637,0.001,16
28.62,-0.083,-0.0004689,0.001,16
28.63,-0.082,-0.0004742,0.001,16
28.64,-0.081,-0.0004795,0.001,16
28.65,-0.08,-0.0004848,0.001,16
28.66,-0.079,-0.0004902,0.001,16
28.67,-0.078,-0.0004955,0.001,16
28.68,-0.077,-0.001,0.001,16
28.69,-0.076,-0.001,0.001,16
28.7,-0.074,-0.001,0.001,16
28.71,-0.073,-0.001,0.001,16
28.72,-0.072,-0.001,0.001,16
28.73,-0.071,-0.001,0.001,16
28.74,-0.069,-0.001,0.001,16
28.75,-0.068,-0.001,0.001,16
28.76,-0.066,-0.001,0.001,16
28.77,-0.065,-0.001,0.001,16
28.78,-0.064,-0.001,0.001,16
28.79,-0.062,-0.001,0.001,16
28.8,-0.061,-0.001,0.001,16
28.81,-0.059,-0.001,0.001,16
28.82,-0.057,-0.001,0.001,16
28.83,-0.056,-0.001,0.001,16
28.84,-0.054,-0.001,0.001,16
28.85,-0.052,-0.001,0.001,16
28.86,-0.051,-0.001,0.001,16
28.87,-0.049,-0.001,0.001,16
28.88,-0.047,-0.001,0.001,16
28.89,-0.046,-0.001,0.001,16
28.9,-0.044,-0.001,0.001,16
28.91,-0.042,-0.001,0.001,16
28.92,-0.04,-0.001,0.001,16
28.93,-0.038,-0.001,0.001,16
28.94,-0.036,-0.001,0.001,16
28.95,-0.035,-0.001,0.001,16
28.96,-0.033,-0.001,0.001,16
28.97,-0.031,-0.001,0.001,16
28.98,-0.029,-0.001,0.001,16
28.99,-0.027,-0.001,0.001,16
29,-0.025,-0.001,0.001,16
29.01,-0.023,-0.001,0.001,16
29.02,-0.021,-0.001,0.001,16
29.03,-0.019,-0.001,0.001,16
29.04,-0.017,-0.001,0.001,16
29.05,-0.015,-0.001,0.001,16
29.06,-0.013,-0.001,0.001,16
29.07,-0.011,-0.001,0.001,16
29.08,-0.009,-0.001,0.0004717,16
29.09,-0.006,-0.001,0.0004377,16
29.1,-0.004,-0.001,0.0004031,16
29.11,-0.002,-0.001,0.0003678,16
29.12,-0.0001268,-0.001,0.0003319,16
29.13,0.002,-0.001,0.0002953,16
29.14,0.004,-0.001,0.0002582,16
29.15,0.006,-0.001,0.0002203,16
29.16,0.008,-0.001,0.0001819,16
29.17,0.011,-0.001,0.0001429,16
29.18,0.013,-0.001,0.0001032,16
29.19,0.015,-0.001,6.30E-05,16
29.2,0.017,-0.001,2.22E-05,16
29.21,0.019,-0.001,-1.92E-05,16
29.22,0.021,-0.001,-6.11E-05,16
29.23,0.023,-0.001,-0.0001036,16
29.24,0.026,-0.001,-0.0001466,16
29.25,0.028,-0.001,-0.0001901,16
29.26,0.03,-0.001,-0.0002341,16
29.27,0.032,-0.001,-0.0002786,16
29.28,0.034,-0.001,-0.0003235,16
29.29,0.036,-0.001,-0.0003689,16
29.3,0.038,-0.001,-0.0004146,16
29.31,0.04,-0.001,-0.0004608,16
29.32,0.042,-0.001,-0.001,16
29.33,0.045,-0.001,-0.001,16
29.34,0.047,-0.001,-0.001,16
29.35,0.049,-0.001,-0.001,16
29.36,0.051,-0.001,-0.001,16
29.37,0.053,-0.001,-0.001,16
29.38,0.055,-0.001,-0.001,16
29.39,0.057,-0.001,-0.001,16
29.4,0.059,-0.001,-0.001,16
29.41,0.06,-0.001,-0.001,16
29.42,0.062,-0.001,-0.001,16
29.43,0.064,-0.001,-0.001,16
29.44,0.066,-0.001,-0.001,16
29.45,0.068,-0.001,-0.001,16
29.46,0.07,-0.001,-0.001,16
29.47,0.071,-0.001,-0.001,16
29.48,0.073,-0.001,-0.001,16
29.49,0.075,-0.001,-0.001,16
29.5,0.077,-0.001,-0.001,16
29.51,0.078,-0.001,-0.001,16
29.52,0.08,-0.001,-0.001,16
29.53,0.081,-0.001,-0.002,16
29.54,0.083,-0.001,-0.002,16
29.55,0.085,-0.001,-0.002,16
29.56,0.086,-0.001,-0.002,16
29.57,0.087,-0.0004957,-0.002,16
29.58,0.089,-0.0004842,-0.002,16
29.59,0.09,-0.0004723,-0.002,16
29.6,0.091,-0.0004601,-0.002,16
29.61,0.093,-0.0004477,-0.002,16
29.62,0.094,-0.000435,-0.002,16
29.63,0.095,-0.000422,-0.002,16
29.64,0.096,-0.0004088,-0.002,16
29.65,0.097,-0.0003953,-0.002,16
29.66,0.098,-0.0003815,-0.002,16
29.67,0.099,-0.0003675,-0.002,16
29.68,0.1,-0.0003533,-0.002,16
29.69,0.101,-0.0003388,-0.002,16
29.7,0.102,-0.0003241,-0.002,16
29.71,0.103,-0.0003091,-0.002,16
29.72,0.104,-0.0002939,-0.002,16
29.73,0.105,-0.0002785,-0.002,16
29.74,0.105,-0.0002629,-0.002,16
29.75,0.106,-0.0002471,-0.002,16
29.76,0.106,-0.0002311,-0.002,16
29.77,0.107,-0.000215,-0.002,16
29.78,0.107,-0.0001986,-0.002,16
29.79,0.108,-0.000182,-0.002,16
29.8,0.108,-0.0001653,-0.002,16
29.81,0.109,-0.0001485,-0.002,16
29.82,0.109,-0.0001315,-0.003,16
29.83,0.109,-0.0001143,-0.003,16
29.84,0.109,-9.70E-05,-0.003,16
29.85,0.109,-7.96E-05,-0.003,16
29.86,0.109,-6.21E-05,-0.003,16
29.87,0.109,-4.44E-05,-0.003,16
29.88,0.109,-2.67E-05,-0.003,16
29.89,0.109,-8.86E-06,-0.003,16
29.9,0.109,9.04E-06,-0.003,16
29.91,0.109,2.70E-05,-0.003,16
29.92,0.108,4.50E-05,-0.003,16
29.93,0.108,6.31E-05,-0.003,16
29.94,0.108,8.12E-05,-0.003,16
29.95,0.107,9.94E-05,-0.003,16
29.96,0.107,0.0001176,-0.003,16
29.97,0.106,0.0001357,-0.003,16
29.98,0.105,0.0001539,-0.003,16
29.99,0.105,0.0001721,-0.003,16
30,0.104,0.0001903,-0.003,16
30.01,0.103,0.0002084,-0.003,16
30.02,0.102,0.0002265,-0.003,16
30.03,0.101,0.0002445,-0.003,16
30.04,0.1,0.0002625,-0.002,16
30.05,0.099,0.0002804,-0.002,16
30.06,0.098,0.0002982,-0.002,16
30.07,0.097,0.000316,-0.002,16
30.08,0.096,0.0003337,-0.002,16
30.09,0.095,0.0003512,-0.002,16
30.1,0.093,0.0003687,-0.002,16
30.11,0.092,0.000386,-0.002,16
30.12,0.091,0.0004032,-0.002,16
30.13,0.089,0.0004203,-0.002,16
30.14,0.088,0.0004372,-0.002,16
30.15,0.086,0.000454,-0.002,16
30.16,0.084,0.0004706,-0.002,16
30.17,0.083,0.0004871,-0.002,16
30.18,0.081,0.001,-0.002,16
30.19,0.079,0.001,-0.002,16
30.2,0.078,0.001,-0.002,16
30.21,0.076,0.001,-0.002,16
30.22,0.074,0.001,-0.002,16
30.23,0.072,0.001,-0.002,16
30.24,0.07,0.001,-0.002,16
30.25,0.068,0.001,-0.002,16
30.26,0.066,0.001,-0.002,16
30.27,0.064,0.001,-0.002,16
30.28,0.062,0.001,-0.002,16
30.29,0.06,0.001,-0.002,16
30.3,0.057,0.001,-0.002,16
30.31,0.055,0.001,-0.001,16
30.32,0.053,0.001,-0.001,16
30.33,0.051,0.001,-0.001,16
30.34,0.049,0.001,-0.001,16
30.35,0.046,0.001,-0.001,16
30.36,0.044,0.001,-0.001,16
30.37,0.042,0.001,-0.001,16
30.38,0.039,0.001,-0.001,16
30.39,0.037,0.001,-0.001,16
30.4,0.034,0.001,-0.001,16
30.41,0.032,0.001,-0.001,16
30.42,0.03,0.001,-0.001,16
30.43,0.027,0.001,-0.001,16
30.44,0.025,0.001,-0.001,16
30.45,0.022,0.001,-0.001,16
30.46,0.02,0.001,-0.001,16
30.47,0.018,0.001,-0.0004691,16
30.48,0.015,0.001,-0.0004038,16
30.49,0.013,0.001,-0.0003383,16
30.5,0.01,0.001,-0.0002727,16
30.51,0.008,0.001,-0.0002071,16
30.52,0.006,0.001,-0.0001415,16
30.53,0.003,0.001,-7.59E-05,16
30.54,0.001,0.001,-1.05E-05,16
30.55,-0.001,0.001,5.48E-05,16
30.56,-0.004,0.001,0.0001199,16
30.57,-0.006,0.001,0.0001847,16
30.58,-0.008,0.001,0.0002492,16
30.59,-0.011,0.001,0.0003134,16
30.6,-0.013,0.001,0.0003771,16
30.61,-0.015,0.001,0.0004404,16
30.62,-0.018,0.001,0.001,16
30.63,-0.02,0.001,0.001,16
30.64,-0.022,0.001,0.001,16
30.65,-0.024,0.001,0.001,16
30.66,-0.026,0.001,0.001,16
30.67,-0.028,0.001,0.001,16
30.68,-0.03,0.001,0.001,16
30.69,-0.032,0.001,0.001,16
30.7,-0.034,0.001,0.001,16
30.71,-0.036,0.001,0.001,16
30.72,-0.038,0.001,0.001,16
30.73,-0.04,0.001,0.001,16
30.74,-0.042,0.001,0.001,16
30.75,-0.044,0.001,0.001,16
30.76,-0.046,0.001,0.001,16
30.77,-0.047,0.001,0.001,16
30.78,-0.049,0.001,0.001,16
30.79,-0.051,0.001,0.001,16
30.8,-0.052,0.001,0.001,16
30.81,-0.054,0.001,0.002,16
30.82,-0.055,0.001,0.002,16
30.83,-0.057,0.001,0.002,16
30.84,-0.058,0.001,0.002,16
30.85,-0.059,0.001,0.002,16
30.86,-0.061,0.001,0.002,16
30.87,-0.062,0.001,0.002,16
30.88,-0.063,0.001,0.002,16
30.89,-0.064,0.001,0.002,16
30.9,-0.066,0.001,0.002,16
30.91,-0.067,0.001,0.002,16
30.92,-0.068,0.001,0.002,16
30.93,-0.069,0.001,0.002,16
30.94,-0.07,0.001,0.002,16
30.95,-0.07,0.001,0.002,16
30.96,-0.071,0.001,0.002,16
30.97,-0.072,0.001,0.002,16
30.98,-0.073,0.001,0.002,16
30.99,-0.073,0.001,0.002,16
31,-0.074,0.001,0.002,16
31.01,-0.075,0.001,0.002,16
31.02,-0.075,0.001,0.002,16
31.03,-0.076,0.001,0.002,16
31.04,-0.076,0.001,0.002,16
31.05,-0.077,0.001,0.002,16
31.06,-0.077,0.001,0.002,16
31.07,-0.077,0.001,0.002,16
31.08,-0.078,0.001,0.002,16
31.09,-0.078,0.001,0.002,16
31.1,-0.078,0.001,0.002,16
31.11,-0.078,0.001,0.002,16
31.12,-0.078,0.001,0.002,16
31.13,-0.079,0.001,0.002,16
31.14,-0.079,0.001,0.002,16
31.15,-0.079,0.001,0.002,16
31.16,-0.078,0.001,0.002,16
31.17,-0.078,0.001,0.002,16
31.18,-0.078,0.001,0.002,16
31.19,-0.078,0.001,0.002,16
31.2,-0.078,0.001,0.002,16
31.21,-0.078,0.001,0.002,16
31.22,-0.077,0.001,0.002,16
31.23,-0.077,0.001,0.002,16
31.24,-0.077,0.001,0.002,16
31.25,-0.076,0.001,0.002,16
31.26,-0.076,0.001,0.002,16
31.27,-0.075,0.001,0.002,16
31.28,-0.075,0.001,0.002,16
31.29,-0.074,0.001,0.002,16
31.3,-0.073,0.001,0.002,16
31.31,-0.073,0.001,0.002,16
31.32,-0.072,0.001,0.002,16
31.33,-0.071,0.001,0.002,16
31.34,-0.071,0.001,0.002,16
31.35,-0.07,0.001,0.002,16
31.36,-0.069,0.001,0.002,16
31.37,-0.068,0.001,0.002,16
31.38,-0.067,0.001,0.002,16
31.39,-0.066,0.001,0.001,16
31.4,-0.065,0.001,0.001,16
31.41,-0.064,0.001,0.001,16
31.42,-0.063,0.001,0.001,16
31.43,-0.062,0.001,0.001,16
31.44,-0.061,0.001,0.001,16
31.45,-0.059,0.001,0.001,16
31.46,-0.058,0.001,0.001,16
31.47,-0.057,0.001,0.001,16
31.48,-0.056,0.001,0.001,16
31.49,-0.054,0.001,0.001,16
31.5,-0.053,0.001,0.001,16
31.51,-0.052,0.0004925,0.001,16
31.52,-0.05,0.0004774,0.001,16
31.53,-0.049,0.0004621,0.001,16
31.54,-0.047,0.0004467,0.001,16
31.55,-0.046,0.000431,0.001,16
31.56,-0.044,0.0004151,0.001,16
31.57,-0.043,0.000399,0.001,16
31.58,-0.041,0.0003828,0.001,16
31.59,-0.039,0.0003663,0.001,16
31.6,-0.038,0.0003496,0.001,16
31.61,-0.036,0.0003328,0.001,16
31.62,-0.034,0.0003158,0.0004572,16
31.63,-0.033,0.0002985,0.000414,16
31.64,-0.031,0.0002811,0.0003713,16
31.65,-0.029,0.0002635,0.000329,16
31.66,-0.028,0.0002457,0.0002872,16
31.67,-0.026,0.0002277,0.000246,16
31.68,-0.024,0.0002095,0.0002053,16
31.69,-0.022,0.0001912,0.0001653,16
31.7,-0.02,0.0001727,0.0001258,16
31.71,-0.019,0.000154,8.70E-05,16
31.72,-0.017,0.0001351,4.89E-05,16
31.73,-0.015,0.0001161,1.15E-05,16
31.74,-0.013,9.69E-05,-2.53E-05,16
31.75,-0.011,7.76E-05,-6.14E-05,16
31.76,-0.009,5.81E-05,-9.67E-05,16
31.77,-0.007,3.85E-05,-0.0001313,16
31.78,-0.006,1.88E-05,-0.0001652,16
31.79,-0.004,-1.10E-06,-0.0001983,16
31.8,-0.002,-2.11E-05,-0.0002307,16
31.81,-0.0001221,-4.12E-05,-0.0002624,16
31.82,0.002,-6.13E-05,-0.0002933,16
31.83,0.003,-8.16E-05,-0.0003235,16
